題號,分類狀態,待審,原答案,採計答案,釋疑,原卷PDF頁,原卷印刷頁,答案PDF頁,釋疑PDF頁,原圖,原圖SHA256,主條目ID,主分類,次條目ID,次分類,主分類理由,次分類理由,科學說明,課本印刷頁,課本PDF頁,覆核者,覆核紀錄
TCU-110-Q34,FORMAL,False,A,A,未列本輪取得的110年度生物釋疑PDF2–3；依同年答案，不宣稱沒有其他未取得公告,6,6,1,,questions/Q34.png,fcbdcddbd19053731a38626fdbf5c7fddd747e73b3b6ee51bfb904e2f7f780ed,L0411,7.1 / The Fluidity of Membranes,,,7.1 / The Fluidity of Membranes：磷脂雙層的側向流動與跨層翻轉頻率，直接屬膜流動性。,無另列最小次條目；A沿膜側移符合；B親水端方向反了，C經常跨層與D固定不動不符一般膜模型。7.1 The Fluidity of Membranes足夠。,A。膜脂可快速側向移動，兩層間自發flip-flop罕見，酵素可促進；疏水尾朝內、親水頭向水相，膜蛋白並非全都固定不動。,"127,128,129","176,177,178",Codex /root,TCU-110-R2-Q34
TCU-110-Q35,FORMAL,False,C,C,未列本輪取得的110年度生物釋疑PDF2–3；依同年答案，不宣稱沒有其他未取得公告,6,6,1,,questions/Q35.png,6defd585a7ae0bb9bc3d68ceeebeba814f34cfdababce02dfafa0f0a6d5d0e92,L3531,53.1 / Density and Dispersion,,,53.1 / Density and Dispersion：標記再捕法估計族群密度，需要樣本能代表群體。,無另列最小次條目；重看是超過50%的標記個體再捕，不是抓超過族群一半；首稿已修正。C相同捕獲機率仍唯一最佳，53.1密度最小條目。,C。核心假設之一是標記與未標記個體有相同捕獲機會，並應適度混合；還需短期封閉族群、標記不脫落且不影響存活或捕獲等条件。不是原D所稱必須再捕超過50%的標記個體，也不能將C視為唯一充分條件。,"1191,1192,1193","1240,1241,1242",Codex /root,TCU-110-R2-Q35
TCU-110-Q36,FORMAL,False,A,A,未列本輪取得的110年度生物釋疑PDF2–3；依同年答案，不宣稱沒有其他未取得公告,6,6,1,,questions/Q36.png,c9607a50247dc0840733415ae7b62e06ea21b989917faf90801f2fb20d63beaa,L1293,"21.1 / The Human Genome Project fostered development of faster, less expensive sequencing techniques",,,"21.1 / The Human Genome Project fostered development of faster, less expensive sequencing techniques：課本p444把環境樣本整個群集DNA定序明確定義為metagenomics，段落仍屬21.1；目錄21.1無子條目。",無另列最小次條目；實看課本PDF493左上，定義在21.1概念檢核之前，21.2開始於其下。採21.1無子條目的真實最小目錄項，A群集DNA；不挪用另一段來支撐。,A。總體基因體學針對環境群集中多種生物的DNA共同取樣、定序與分析，可避免逐種培養。它不等於某個體全基因體，亦不等於只定序單一16S標記；原暫列21.2系統層級已依實際正文改正。,"443,444","492,493",Codex /root,TCU-110-R2-Q36
TCU-110-Q37,FORMAL,False,D,D,未列本輪取得的110年度生物釋疑PDF2–3；依同年答案，不宣稱沒有其他未取得公告,7,7,1,,questions/Q37.png,706d806f0d94f80c05e092cfa57e0ac216dba338660e8594adcb34efb7022e38,L1435,23.1 / Sources of Genetic Variation,L1432,23.1 / Genetic Variation,23.1 / Sources of Genetic Variation：新等位基因由DNA序列突變產生，屬遺傳變異來源。,23.1 / Genetic Variation：辨別DNA層次變異與可觀察表型，防止認為每個變異都有表型。,D。核苷酸序列改變可形成新等位基因；重組主要重排既有等位基因。突變可能中性或同義，不保證每一個等位基因改變都改變可見表型或適應度。,"487,488,489","536,537,538",Codex /root,TCU-110-R2-Q37
TCU-110-Q38,FORMAL,False,C,C,未列本輪取得的110年度生物釋疑PDF2–3；依同年答案，不宣稱沒有其他未取得公告,7,7,1,,questions/Q38.png,4d2bb11a257dfdd973f849615d5911a17aba91d132771f2c80130cf734ef39aa,L1488,24.1 / The Biological Species Concept,,,24.1 / The Biological Species Concept：題目以基因交流及可生育後代判定物種，屬生物學物種概念。,無另列最小次條目；原C確為基因流；以成員可交換基因及群間障礙界定生物學物種，不混地理、棲位、外觀三干擾項。24.1最小Biological Species Concept。,C。生殖隔離限制基因流；地理相隔與外形不同本身不是充分判準。生物學物種概念不適於所有無性生殖生物或化石，近緣種亦可能有部分雜交，不能擴成絕對零基因流。,"507,508,509,510","556,557,558,559",Codex /root,TCU-110-R2-Q38
TCU-110-Q39,FORMAL,False,C,C,110年度釋疑維持C,7,7,1,3,questions/Q39.png,c5e7aed44e20a484145f0a755235bc1a297dd474c7ef4850bac75c8a6c5e3783,L2567,39.3 / Phytochrome Photoreceptors,,,39.3 / Phytochrome Photoreceptors：Pr/Pfr型態及紅光—遠紅光可逆反應決定萌芽訊號。,無另列最小次條目；題設理想化活性型，官方C較早；課本正常Pr/Pfr轉換及其他萌芽需求同時保留。沒有把早發芽寫成無條件必然。,C，同年釋疑維持。一般phytochrome由Pr經紅光轉Pfr，Pfr可促進對光敏感種子萌芽；若題設令活性型持續存在，便減少對紅光轉換的需求。仍須水分、溫度等適宜，不保證任何種子任何環境都立即發芽。,"856,857,858","905,906,907",Codex /root,TCU-110-R2-Q39
TCU-110-Q40,FORMAL,False,B,B,110年度釋疑維持B,7,7,1,3,questions/Q40.png,797b21f9ceb4d966ebaa933d300607a05c531edadc71cb2b91e7bb032aa3fd2c,L0656,10.3 / Linear Electron Flow,,,10.3 / Linear Electron Flow：阻斷PSII向plastoquinone傳遞電子，定位光反應的線性電子流。,無另列最小次條目；原B明示PSII令Pq無法得電子，與公告及圖10.13路徑相符。10.3 Linear Electron Flow主，藥名專一性來自公告，不謊稱課本列藥。,B，同年釋疑維持。原題藥名Ametryne保留；公告維持B，而B選項指出影響光系統II，教材p197–198呈現PSII→Pq→細胞色素→Pc→PSI次序。課本未逐項列此除草劑藥理，不能把正文當成藥名直接證據。,"195,196,197,198","244,245,246,247",Codex /root,TCU-110-R2-Q40
TCU-110-Q41,FORMAL,False,A,A,未列本輪取得的110年度生物釋疑PDF2–3；依同年答案，不宣稱沒有其他未取得公告,7,7,1,,questions/Q41.png,b68d22efce2c1aade0ee219f43448b5191c0ca552feba81274e4b13822c9d3d6,L2289,35.1 / Common Types of Plant Cells,L0744,11.5 / Apoptotic Pathways and the Signals That Trigger Them,35.1 / Common Types of Plant Cells：成熟水分輸導細胞與篩管的存活差異，主考植物細胞類型。,11.5 / Apoptotic Pathways and the Signals That Trigger Them：程序性細胞死亡支援成熟過程的理解，但植物PCD不直接等同動物所有apoptosis細節。,A，原中文管胞而英文tracheary element廣指水分輸導細胞。管胞與導管分子成熟後失去活細胞內容，留下輸水管壁；篩管分子成熟時仍活著但失去細胞核，依賴伴細胞。去核不等於細胞死亡。,"230,231,763,764,765","279,280,812,813,814",Codex /root,TCU-110-R2-Q41
TCU-110-Q42,FORMAL,False,D,D,未列本輪取得的110年度生物釋疑PDF2–3；依同年答案，不宣稱沒有其他未取得公告,7,7,1,,questions/Q42.png,6d35634e058fa225fe85210e7ba2e4e6463c7be11ba3f89859a58290498908d2,L2332,35.5 / Gene Expression and the Control of Cell Differentiation,,,35.5 / Gene Expression and the Control of Cell Differentiation：根毛命運受鄰近皮層位置及基因表現影響，屬細胞分化控制。,無另列最小次條目；D是表皮與皮層相對位置；实看Figure35.30确认一鄰／二鄰GLABRA-2差異。35.5細胞分化主，限制為教材Arabidopsis模型。,D。課本Figure35.30中表皮細胞鄰接兩皮層細胞時GLABRA-2不表現而形成根毛；鄰接一個皮層細胞時表現而無毛。這是教材模型的定位訊息，不宣稱所有維管束植物皆用完全相同排布。,"777,778","826,827",Codex /root,TCU-110-R2-Q42
TCU-110-Q43,FORMAL,False,B,B,110年度釋疑維持B,7,7,1,3,questions/Q43.png,b2f40eed3f6cf0300d33823e72582b7a998bc26062df3f5e3bd833ae76dfb492,L2303,35.3 / Primary Growth of Shoots,L2292,35.2 / Different meristems generate new cells for primary and secondary growth,35.3 / Primary Growth of Shoots：莖頂分生組織產生莖葉及腋芽，是地上部初生生長來源。,35.2 / Different meristems generate new cells for primary and secondary growth：不定生長由保留分生組織群體實現，須與單細胞無調控地無限分裂區分。,B，同年釋疑維持。公告以中央區相對緩慢分裂及選項不夠明確維持B；科學上慢分裂不等於無法長期維持幹細胞群。不定生長是器官／組織持續供細胞，並非每一細胞無限、無調控分裂。莖高亦受節間伸長等影響，不能只由頂端細胞數決定。,"766,767,769,770,771","815,816,818,819,820",Codex /root,TCU-110-R2-Q43
TCU-110-Q44,FORMAL,False,A,A,110年度釋疑維持A,7,7,1,3,questions/Q44.png,e251b56a9866c8b3250f76aa463393c7750d74634dc020ce2b8c18308721b89a,L1042,17.1 / The Genetic Code,L0362,6.5 / The Evolutionary Origins of Mitochondria and Chloroplasts,17.1 / The Genetic Code：比較核與胞器遺傳密碼，關鍵在密碼近乎通用但存在例外。,6.5 / The Evolutionary Origins of Mitochondria and Chloroplasts：粒線體與葉綠體的內共生來源支援共同與相異特徵的比較。,A，同年釋疑維持。NCBI表11質體內部密碼配置同標準碼，起始密碼子仍有差異；特殊質體也有例外，不能把A擴成所有質體的絕對通則。部分粒線體遺傳密碼不同於標準碼，因此不能保證所有細胞器解碼完全一致；葉綠體多沿用標準碼。二者各有細菌內共生來源，不是同一支祖先；基因組大小、序列與RNA編輯也不能以「相似」一概而論。,"109,110,340,341,342","158,159,389,390,391",Codex /root,TCU-110-R2-Q44
TCU-110-Q45,FORMAL,False,B,B,110年度釋疑維持B,8,8,1,3,questions/Q45.png,c65f02e22f5309c9b5adbeb010b517f8feb912c8b5d5d32830b5d7a8b0451ffb,L0676,10.5 / C4 Plants,L0679,10.5 / CAM Plants,10.5 / C4 Plants：PEP carboxylase參與C4初始固定及四碳酸回饋，主列C4路徑。,10.5 / CAM Plants：CAM同用PEPC固定但與Calvin cycle時間分隔，必須保留題目的兩路徑比較。,B，同年釋疑維持。malate可對PEPC回饋抑制；C4光期與CAM夜期的磷酸化調節使酵素較不敏感。C4典型空間分隔、CAM時間分隔，不是兩者所有調控皆相同。課本支援路徑，抑制與磷酸化細節另引Jiao與Chollet的摘要。,"203,204,205,206","252,253,254,255",Codex /root,TCU-110-R2-Q45
TCU-110-Q46,FORMAL,False,B,B,未列本輪取得的110年度生物釋疑PDF2–3；依同年答案，不宣稱沒有其他未取得公告,8,8,1,,questions/Q46.png,89ee496597f885002f2281b2688bb72227c43a62afddb3e94e240b6d4ebc8d97,L2576,39.3 / Photoperiodism and Responses to Seasons,L2338,35.5 / Genetic Control of Flowering,39.3 / Photoperiodism and Responses to Seasons：光週期由葉偵測並產生FT花成訊號，直接是季節反應。,35.5 / Genetic Control of Flowering：FT抵達分生組織後啟動開花轉換，支援花發育基因調控。,B。FT在葉產生後運至莖頂分生組織，非主要在莖頂才合成。FT屬PEBP（phosphatidylethanolamine-binding protein）家族，原A漏binding，保留用詞差異。FT/Hd3a可與14-3-3、FD形成花成活化複合體；FT自身不是典型DNA結合型轉錄因子。,"779,780,859,860","828,829,908,909",Codex /root,TCU-110-R2-Q46
TCU-110-Q47,FORMAL,False,B,B,未列本輪取得的110年度生物釋疑PDF2–3；依同年答案，不宣稱沒有其他未取得公告,8,8,1,,questions/Q47.png,a326d40ada9eba98a52195f2d9a9ea9337c3164f9275578ae1fea5e9d65b0d6c,L1880,29.2 / Bryophyte Sporophytes,L1877,29.2 / Bryophyte Gametophytes,29.2 / Bryophyte Sporophytes：蘚苔孢子體終生依附並營養依賴配子體，是題列中最有區別性的特徵。,29.2 / Bryophyte Gametophytes：配子體優勢與二者生活史關係說明何者提供營養。,B。蘚苔孢子體依附親代配子體；幼孢子體仍可有光合作用，不能寫成完全不光合。游動精子、配子囊或角質層並非只存在蘚苔的唯一特徵。,"624,625,626,627","673,674,675,676",Codex /root,TCU-110-R2-Q47
TCU-110-Q48,FORMAL,False,A,A,未列本輪取得的110年度生物釋疑PDF2–3；依同年答案，不宣稱沒有其他未取得公告,8,8,1,,questions/Q48.png,3db29e5332e3be3b78ee25f6a7e99b14aadb211c1ee41a4df2cf3b46e2ef76e3,L2554,39.2 / General Characteristics of Plant Hormones,L3007,45.1 / Endocrine Tissues and Organs,39.2 / General Characteristics of Plant Hormones：比較植物激素的分散合成與多重效應，屬植物激素一般性質。,45.1 / Endocrine Tissues and Organs：動物內分泌組織器官提供對照，避免把兩類生物的分泌構造混同。,A。植物沒有動物式專門內分泌腺系統，激素可由多處組織產生；但動物也有腸胃、脂肪等兼具其他功能的內分泌組織，不是所有激素皆由單一專職腺體分泌。受體亦不全在細胞外表面。,"846,847,1003,1004","895,896,1052,1053",Codex /root,TCU-110-R2-Q48
TCU-110-Q49,FORMAL,False,D,D,未列本輪取得的110年度生物釋疑PDF2–3；依同年答案，不宣稱沒有其他未取得公告,8,8,1,,questions/Q49.png,c9dbeee2a22b4a400c9fab0f592eca419e18e6138acddb84761be954a10f96bd,L1890,29.3 / Origins and Traits of Vascular Plants,"L1877,L1907",29.2 / Bryophyte Gametophytes ; 30.1 / Advantages of Reduced Gametophytes,29.3 / Origins and Traits of Vascular Plants：比較陸生植物演化中的孢子體優勢，最直接在維管束植物起源特徵。,29.2 / Bryophyte Gametophytes：蘚苔配子體優勢提供起點；30.1 / Advantages of Reduced Gametophytes：種子植物配子體進一步縮小並受保護，支持跨章演化趨勢。,D為同年答案表採計：維管束植物大體呈孢子體增大、配子體縮小趨勢。原A「凡行有性生殖之植物」若植物限指陸生植物，其世代交替敘述亦可成立；若廣義納入藻類則不全成立。原題未清楚限定，且已取得釋疑未列Q49，故保留A/D範圍歧義，不宣稱A在所有定義下一定錯。分類仍可確定為植物生活史演化。,"620,621,622,624,629,630,637,638","669,670,671,673,678,679,686,687",Codex /root,TCU-110-R2-Q49
TCU-110-Q50,FORMAL,False,A,A,未列本輪取得的110年度生物釋疑PDF2–3；依同年答案，不宣稱沒有其他未取得公告,8,8,1,,questions/Q50.png,14c582443d33d10e5ef933e6d29f8797114306e6843dd860fca7cf03174d785d,L2514,38.2 / Mechanisms That Prevent Self-Fertilization,,,38.2 / Mechanisms That Prevent Self-Fertilization：以S等位基因判斷配子體型與孢子體型自交不親和，直接屬防止自交機制。,無另列最小次條目；按無顯隱性資料的共顯性模型：A的S2花粉可伸長（1/2）；B、C、D拒絕。實際SSI顯隱性例外附記，38.2防自交主，另存四選項重算。,A，依題設未列顯隱性關係的教材共顯性模型。供粉S1S2對受粉S1S3，GSI的S2花粉可伸長、比例1/2；共顯性SSI則因共享S1拒絕。對S1S2受粉者兩型皆拒絕。配子體型看單一花粉自身S基因；孢子體型看供粉親本的二倍體S表型。逐個花粉與受粉柱頭比對，不以花粉S基因單獨解釋孢子體型。真實SSI可有花粉／柱頭不同顯隱性，未給關係時不能任意指定。,"834,835","883,884",Codex /root,TCU-110-R2-Q50
