題號,分類狀態,待審,原答案,採計答案,釋疑,原卷PDF頁,原卷印刷頁,答案PDF頁,釋疑PDF頁,原圖,原圖SHA256,主條目ID,主分類,次條目ID,次分類,主分類理由,次分類理由,科學說明,課本印刷頁,課本PDF頁,覆核者,覆核紀錄
CMU-111-Q33,FORMAL,False,A,A,未列於已取得111生物釋疑PDF8下半部–14；依同年度原答案PDF4採計,6,6,4,,questions/Q33.png,1563d57fd6bfb890ec8205c67bbbf463b720d8b2b22e670daf2ee736c23b6f5e,L2300,35.3 / Primary Growth of Roots,L2359,36.2 / The Apoplast and Symplast: Transport Continuums,35.3 Primary Growth of Roots 對照完整題組圖的成熟、伸長、分裂與根冠四區，是圖像判讀的主要條目。,36.2 The Apoplast and Symplast: Transport Continuums 直接支援正解I區的質外體及共質體路徑。,官方A。原圖I成熟分化區、II伸長區、III分裂區、IV根冠。成熟區可有兩種運輸路徑；重力感受主要涉及根冠，分生組織行有絲分裂而非減數分裂，根冠保護生長點而非主要細胞伸長區。Q33、34各自圖檔均保留整個共用圖和兩題，不切掉右側標記。,"768,769,787,788","817,818,836,837",Codex /root,CMU-111-R2-Q33
CMU-111-Q34,FORMAL,False,A,A,未列於已取得111生物釋疑PDF8下半部–14；依同年度原答案PDF4採計,6,6,4,,questions/Q34.png,1563d57fd6bfb890ec8205c67bbbf463b720d8b2b22e670daf2ee736c23b6f5e,L2378,36.3 / Transport of Water and Minerals into the Xylem,L2300,35.3 / Primary Growth of Roots,36.3 Transport of Water and Minerals into the Xylem 直接說明內皮層Casparian strip限制質外體路徑並管制維管束進入。,35.3 Primary Growth of Roots 對照題組I為分化區，定位結構出現區域。,官方A I區。卡氏帶限制沿細胞壁繞過選擇性膜的水與溶質移動，不是完全阻止根吸水。教材792用suberin解釋；Arabidopsis原始研究指出初生卡氏帶以lignin構成，與稍後suberin lamellae須區別，原題木栓化／木質化並列的寬泛敘述照存。,"792,793,768,769","841,842,817,818",Codex /root,CMU-111-R2-Q34
CMU-111-Q35,FORMAL,False,B,B,未列於已取得111生物釋疑PDF8下半部–14；依同年度原答案PDF4採計,6,6,4,,questions/Q35.png,4fd5320ccafba30299ad23958169ce2e20315f3155e9e6b267274a9bd52dadfe,L0343,6.4 / The Endoplasmic Reticulum: Biosynthetic Factory,,,6.4 The Endoplasmic Reticulum: Biosynthetic Factory 的平滑ER酵素解毒段落直接描述肝細胞、增加水溶性與排除。,四選項是同一胞器功能比較，不另列整體消化或排泄生理章。,官方B。平滑ER的部分酵素使脂溶性藥物更易溶於水，肝細胞可富含此系統。這是題目主要機制，並不等同肝臟所有解毒反應都只在ER，或所有代謝一定降低毒性。,"104,105","153,154",Codex /root,CMU-111-R2-Q35
CMU-111-Q36,FORMAL,False,B,B,未列於已取得111生物釋疑PDF8下半部–14；依同年度原答案PDF4採計,6,6,4,,questions/Q36.png,331a1a8f6edd46f7071b8e492ff8d0247a3c408b41d144d067de107610d307df,L1465,23.4 / Natural Selection: A Closer Look,"L1498,L1501",24.2 / Allopatric (“Other Country”) Speciation ; 24.2 / Sympatric (“Same Country”) Speciation,23.4 Natural Selection: A Closer Look 直接比較穩定與分歧天擇，穩定選擇保留中間表型而最不利於形成兩端分化。,24.2 Allopatric (“Other Country”) Speciation 比較小族群隔離與先驅者效應；Sympatric (“Same Country”) Speciation 處理多倍化與分歧選擇。,官方B。多倍化可迅速造成生殖隔離，分歧選擇或隔離小族群在其他條件配合時可促進種化；穩定選擇相較之下最不可能。不能把B寫成在任何情境下絕不可能種化，也不能把先驅者效應本身當成新種已成立的證據。,"497,498,511,512,513,514,515","546,547,560,561,562,563,564",Codex /root,CMU-111-R2-Q36
CMU-111-Q37,FORMAL,False,B,B,未列於已取得111生物釋疑PDF8下半部–14；依同年度原答案PDF4採計,7,7,4,,questions/Q37.png,68cc918de800c59088683c3f57b3cd456c58ae3e2b2f8f4c2b733a35525db539,L0349,6.4 / Lysosomes: Digestive Compartments,L0355,6.4 / The Endomembrane System: A Review,6.4 Lysosomes: Digestive Compartments 說明溶酶體水解酵素經ER與Golgi處理，是題目形成途徑的直接條目。,6.4 The Endomembrane System: A Review 保留膜與囊泡交通關係，不把內膜系統理解成所有膜始終相連。,官方B。酵素由粗糙ER合成後經Golgi加工與分選，送入相關內膜區室形成消化系統；不是在ER堆積消化終產物，也不是以儲鈣抑制蛋白質製造為主要功能。,"107,108,109","156,157,158",Codex /root,CMU-111-R2-Q37
CMU-111-Q38,FORMAL,False,C,C,未列於已取得111生物釋疑PDF8下半部–14；依同年度原答案PDF4採計,7,7,4,,questions/Q38.png,b219a48d2193cd5823bc7ec3f4c6a4dab66ac2ee0d1f2bba34f464d9fb19400d,L1754,27.4 / Archaea,"L1715,L1078",27.1 / Internal Organization and DNA ; 17.4 / Making Multiple Polypeptides in Bacteria and Eukaryotes,27.4 Archaea 的Table27.2直接比較細菌與古菌細胞壁、膜脂、組蛋白及基因表達，為分類核心。,27.1 Internal Organization and DNA 保留原核基因組；17.4 Making Multiple Polypeptides in Bacteria and Eukaryotes 說明轉錄、轉譯與RNA處理差異。,官方C照存，但C的「皆為多順反子」和「沒有轉錄後修飾」不能作普遍真命題，古菌mRNA加工已有原始研究。A古菌細胞壁無細菌式肽聚糖；B環狀基因組與組蛋白皆非兩域普遍共有；D原文是「轉譯」，TBP/TFIIB屬轉錄起始相關因子，不能偷偷改為轉錄。1977提出古菌與1990正式domains命名亦分開。因此官方採計C、科學上無一選項完全嚴謹，分類已由比較細菌古菌的證據確定。,"585,586,577,355,356","634,635,626,404,405",Codex /root,CMU-111-R2-Q38
CMU-111-Q39,FORMAL,False,D,D,未列於已取得111生物釋疑PDF8下半部–14；依同年度原答案PDF4採計,7,7,4,,questions/Q39.png,3865333fe6cc89750609322dfae0d229ae1f7104b9cfc9720a9ecdeae1e3c8ad,L0662,10.3 / A Comparison of Chemiosmosis in Chloroplasts and Mitochondria,L0656,10.3 / Linear Electron Flow,10.2 A Comparison of Chemiosmosis in Chloroplasts and Mitochondria 直接定位H+由類囊體腔經ATP synthase回基質，對應D。,10.2 Linear Electron Flow 補充PSII水分解、Pq及電子傳遞到NADP+的方向。,官方D。A水分解在PSII，不是PSI；B應為NADP+還原成NADPH，不是NAD+／NADH。Pq可攜帶質子並配合cytochrome b6f促進腔內H+累積，C以Pq單獨「打到類囊體」措辭不精準，不應反向說Pq完全不參與質子移動。D的跨膜回流方向與ATP生成明確。,"197,198,199,200","246,247,248,249",Codex /root,CMU-111-R2-Q39
CMU-111-Q40,FORMAL,False,D,D,維持原答案D,7,7,4,12,questions/Q40.png,318e7d3d4ace4d2a7332ed8d00aeffc42fd585bc78ed31e77966d6fb716f7feb,L0346,6.4 / The Golgi Apparatus: Shipping and Receiving Center,"L0391,L0343",6.7 / The Extracellular Matrix (ECM) of Animal Cells ; 6.4 / The Endoplasmic Reticulum: Biosynthetic Factory,6.4 The Golgi Apparatus: Shipping and Receiving Center 的蛋白質糖基化修飾直接對應細胞株缺陷。,6.7 The Extracellular Matrix (ECM) of Animal Cells 說明外部糖蛋白結構；6.4 The Endoplasmic Reticulum: Biosynthetic Factory 保留ER先行糖基化，不把全部修飾限於Golgi。,官方D，釋疑PDF12維持。Golgi加工及糖蛋白豐富的ECM最直接受影響；ECM位於細胞外，不能改寫成胞內胞器。ER也參與糖蛋白合成起始，故不聲稱多醣修飾只在Golgi，且題目不能由單一現象直接定位唯一突變基因。,"105,106,118,119","154,155,167,168",Codex /root,CMU-111-R2-Q40
CMU-111-Q41,FORMAL,False,A,A,未列於已取得111生物釋疑PDF8下半部–14；依同年度原答案PDF4採計,7,7,4,,questions/Q41.png,35b9f841a69981242b984fa896843a583d8f2b6947ce813974742211fc590cde,L1830,28.4 / Green Algae,L0830,13.2 / The Variety of Sexual Life Cycles,28.5 Green Algae 包含Ulva綠藻及生活史背景，是具名藻類形態的最近目錄。,13.2 The Variety of Sexual Life Cycles 補充孢子體／配子體世代交替，避免和配子大小相混。,官方A。題目採同形配子教學說法；但Melkonian1980針對Ulva lactuca的原始觀察明載slightly anisogamous，故物種層級需保留差異。配子體與孢子體同形(isomorphic)不等同兩種配子同形(isogamous)，不能用世代同形直接證明A。分類28.5綠藻不受此採計差異影響。,"610,611,258,259","659,660,307,308",Codex /root,CMU-111-R2-Q41
CMU-111-Q42,FORMAL,False,A,A,未列於已取得111生物釋疑PDF8下半部–14；依同年度原答案PDF4採計,8,8,4,,questions/Q42.png,59a2680d7b6dc198d8521360fb82282bf7d4ba784c93b4188388782c107ee78a,L1052,17.2 / Synthesis of an RNA Transcript,L1059,17.3 / Alteration of mRNA Ends,17.2 Synthesis of an RNA Transcript 比較轉錄前複合體、打開DNA、延長與RNA移出，是步驟排序核心。,17.3 Alteration of mRNA Ends 保留5′ cap屬於mRNA加工且可與轉錄同時發生。,官方A，III→I→II→V→IV。按新生RNA形成與出口的相依關係，先建立複合體再開放／延長，RNA從轉錄泡解離後可進行加蓋。V是轉錄泡後方DNA重新配對，不是整條RNA已轉錄終止；5′加蓋發生於轉錄早期，不應把題目線性排序教成等整條轉錄完成才加蓋。,"342,343,344,345","391,392,393,394",Codex /root,CMU-111-R2-Q42
CMU-111-Q43,FORMAL,False,D,D,維持原答案D,8,8,4,13,questions/Q43.png,d443c562c9e04090759703946625772b5313ca05372088b10ca0273c290ec5c4,L1120,18.2 / Differential Gene Expression,L1126,18.2 / Regulation of Transcription Initiation,18.2 Differential Gene Expression 直接比較恆定基本功能與依條件調節的基因表達。,18.2 Regulation of Transcription Initiation 處理一般與特定轉錄因子，不把所有regulation protein基因都混為同樣的表達模式。,官方D，釋疑PDF13維持。題目預期某些基本調節蛋白可有較穩定表現；「編碼調節蛋白」本身不足以保證恆定，真核調節基因也可依組織與訊號改變。釋疑引植物甲硫胺酸／SAM研究支持A可受條件影響，不能外推所有生物、所有代謝酵素或所有D類基因。保留官方選D與普遍性不足的界線；沒有重新定義為所有調節蛋白皆housekeeping。,"370,371,373,374,375,376","419,420,422,423,424,425",Codex /root,CMU-111-R2-Q43
CMU-111-Q44,FORMAL,False,B,B,未列於已取得111生物釋疑PDF8下半部–14；依同年度原答案PDF4採計,8,8,4,,questions/Q44.png,80bf0a1661dfb284e4433d4eb7b3e0ee0dee2b2eb662bbe406f48760a498a78e,L1346,21.5 / Duplication and Divergence of Gene-Sized Regions of DNA,L1333,21.4 / Genes and Multigene Families,21.5 Duplication and Divergence of Gene-Sized Regions of DNA 說明重複基因可分化或失去功能成為偽基因，直接對應嗅覺基因失活。,21.4 Genes and Multigene Families 支援球蛋白及受器家族，不把基因家族等同所有成員都具功能。,官方B。受器基因突變失活、各物種偽基因比例差異是原始比較研究支持的機制；並非因少用嗅覺而定向突變為視覺受器。基因增減及調控也可影響嗅覺，B不是所有差異的唯一原因。原題「球蛋白10基因」及「500和1000」數量措辭照存，功能基因／偽基因計數口徑及物種範圍未明，不作全哺乳類固定數字。,"452,453,455,456","501,502,504,505",Codex /root,CMU-111-R2-Q44
CMU-111-Q45,FORMAL,False,D,D,未列於已取得111生物釋疑PDF8下半部–14；依同年度原答案PDF4採計,8,8,4,,questions/Q45.png,b9bad33d7a26f7764e25609ca9045d7b7decb55008dd734cde20e1fea052a704,L1728,27.2 / Genetic Recombination,,,27.2 Genetic Recombination 正文含Transformation and Transduction，直接處理細菌外來DNA取得。,四選項比較轉型、轉錄、噬菌體媒介與複製，核心已由同一細菌基因重組條目涵蓋。,官方D。轉型是細菌攝取環境中裸露DNA後形成遺傳改變；A為轉錄，B只描述噬菌體DNA進入，不能直接等同轉型，C為DNA複製。題目D指外來片段整合入基因組的典型情境，非宣稱每一次DNA接觸都必然整合。,"579,580","628,629",Codex /root,CMU-111-R2-Q45
CMU-111-Q46,FORMAL,False,A,A,未列於已取得111生物釋疑PDF8下半部–14；依同年度原答案PDF4採計,9,9,4,,questions/Q46.png,3a1a6e9fe5dc5bebf00304c304761aa6a6127508e6e3eede1d1cc25292dec599,L1488,24.1 / The Biological Species Concept,L1399,22.2 / Ideas from The Origin of Species,24.1 The Biological Species Concept 下的合子前隔離比較，棲地分開使個體不易相遇，最接近題目獨立飼養。,22.2 Ideas from The Origin of Species 保留人工選擇的鴿種實例，區別育種篩選與自然種化。,官方A。獨立飼養阻止不同品種交配最像棲地隔離；未提供求偶、交配器或季節差異證據。這是人為空間隔開的類比，不表示各鴿子品種已成為具有內在生殖障礙的不同物種。,"507,508,509,473,474,475","556,557,558,522,523,524",Codex /root,CMU-111-R2-Q46
CMU-111-Q47,FORMAL,False,C,C,未列於已取得111生物釋疑PDF8下半部–14；依同年度原答案PDF4採計,9,9,4,,questions/Q47.png,c880a15b5daf6dbcaf36ad18710081d05481c1775e785c7289e3625ff8845228,L1445,23.2 / The Hardy-Weinberg Equation,L0911,14.4 / Recessively Inherited Disorders,23.2 The Hardy-Weinberg Equation 直接用隱性同型合子發生率q²反推出p、q。,14.4 Recessively Inherited Disorders 保留CFTR隱性疾病與帶因者概念，但計算重點仍為族群遺傳。,官方C。q²=81/1000000=0.000081；q=0.009，p=0.991。把罹病率直接當q會差平方根。Q47、48均保存完整題組；「多在青少年死亡」是本題假設，教材286已討論治療改善存活，不能當作現代CF個別患者的預後判斷。,"490,491,492,285,286","539,540,541,334,335",Codex /root,CMU-111-R2-Q47
CMU-111-Q48,FORMAL,False,D,D,維持原答案D,9,9,4,14,questions/Q48.png,c880a15b5daf6dbcaf36ad18710081d05481c1775e785c7289e3625ff8845228,L1452,23.3 / Natural Selection,L1445,23.2 / The Hardy-Weinberg Equation,23.3 Natural Selection 處理隱性同型合子被選汰後下一代等位基因頻率改變，優先於靜態平衡。,23.2 The Hardy-Weinberg Equation 提供初始p²、2pq、q²及交配後頻率關係，保留同章最小次條目。,官方D，釋疑PDF14維持。以aa完全不繁殖、AA與Aa適存度均1及隨機交配為考試理想化：q′=q/(1+q)=0.00891972，p′=1/(1+q)=0.99108028。初始2pq=0.017838；釋疑前文0.17838是小數位筆誤，後段算式用0.017838，兩者差異照存。原題「多」不等於全部，若有殘存繁殖須另給適存度才能精算。,"493,494,490,491,492","542,543,539,540,541",Codex /root,CMU-111-R2-Q48
CMU-111-Q49,FORMAL,False,B,B,未列於已取得111生物釋疑PDF8下半部–14；依同年度原答案PDF4採計,9,9,4,,questions/Q49.png,4d061e3c53effa3fb51ec1ef3114ab5745deb668cd224956985897883b057a63,L1557,25.2 / The Fossil Record,"L1570,L0242",25.3 / The First Single-Celled Organisms ; 5.2 / Polysaccharides,25.2 The Fossil Record 直接處理地層由古到今推斷生命史；題設可保存物質屬化石證據情境。,25.3 The First Single-Celled Organisms 支援早期光合生物；5.2 Polysaccharides 辨認纖維素與幾丁質結構，不能以化學章取代化石年代主軸。,官方B II→IV→I→III。依題目預期，以早期光合生物、含纖維素類群、幾丁質外骨骼類群及具骨脊椎動物作代表推論。這不是四種分子首次起源或最早化石的精確定年：纖維素與幾丁質跨多類群，化石幾丁質亦見於海綿研究，不能把每個分子與單一門類一對一綁定。科學證據支援生命史分類與此推論界線，不冒稱已證明題設四項絕對先後。,"529,532,533,534,535,70,71,72","578,581,582,583,584,119,120,121",Codex /root,CMU-111-R2-Q49
CMU-111-Q50,FORMAL,False,B,B,維持原答案B,9,9,4,14,questions/Q50.png,289acff39521c7597befbee7e86727fc2548bc0eef28b6c72e6043e01ca98e99,L1896,29.3 / The Significance of Seedless Vascular Plants,L1893,29.3 / Classification of Seedless Vascular Plants,29.3 The Significance of Seedless Vascular Plants 直接描述石炭紀大型無種子維管植物森林與煤層，是建材來源的主條目。,29.3 Classification of Seedless Vascular Plants 區分石松與蕨類（含木賊、松葉蕨）及其演化關係。,官方B，釋疑PDF14維持。石炭紀樹形石松、木賊類與蕨類相關大型植物是題目的最佳材料組合。釋疑稱被子植物在石炭紀剛出現，與本地12e印刷647早白堊紀約1.4億年前化石證據不同；松葉蕨也非未改變的Rhynia活化石，教材633指出其無根等性狀是次生衍生。Rhynie chert是化石產地／沉積，不是最近物種。保留釋疑原文，不以其錯誤背景改變官方B。,"631,632,633,634,641,647,648","680,681,682,683,690,696,697",Codex /root,CMU-111-R2-Q50
